"","GameSno","FieldAbbe","VisitingTeamName","HomeTeamName","VisitingScore","HomeScore","AudienceCnt","Year.x","Date","Weekdays","HeadUmpire","GameTime","EndTime","WeatherDesc","RainPct","Temperature","Angels","Result","X","ErrorCnt","TotalHittingCnt","TotalHitCnt","TotalHomeRunCnt","Year.y","KindCode","Seq","VisitingHomeType","HitterAcnt","HitterName","HitterUniformNo","RoleType","IsContinuousRace","PlateAppearances","HitCnt","RunBattedINCnt","GameWinningRbiCnt","IsMvp","ScoreCnt","HittingCnt","OneBaseHitCnt","TwoBaseHitCnt","ThreeBaseHitCnt","HomeRunCnt","GrandSlamHomerunCnt","TotalBases","DoublePlayBatCnt","TripplePlayBatCnt","SacrificeHitCnt","SacrificeFlyCnt","BasesONBallsCnt","IntentionalBasesONBallsCnt","HitBYPitchCnt","StrikeOutCnt","StealBaseOKCnt","StealBaseFailCnt","Lobs","LeftBehindLobs","ObstructionCnt","Pkno","CreateTime","CreateUser","UpdateTime","UpdateUser","Rowstamp","Rboe","TeamName"
"174",84,"樂天桃園","中信兄弟","樂天桃猿",6,3,11469,2023,"2023/5/20","星期六","蘇建文",228,"20:53:00","多雲。降雨機率 20%。溫度攝氏26度。舒適。西北風 平均風速1-2級(每秒2公尺)。相對濕度90%。",20,26,"嘎琳,宋宋,筠熹,儷軒,語芯,陳伊,穎樂,孟潔,心韻,慧慧,李昀,禹菡,籃籃,十元,岱縈,李多慧,琳妲","L",6599,0,7,17,1,2023,"A",1,2,3533,"藍寅倫",88,"先發",1,3,3,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,"Z00CCUT6","2023-05-20T21:11:44","batch","2023-05-20T21:11:44","batch",NA,0,"樂天桃猿"
"175",84,"樂天桃園","中信兄弟","樂天桃猿",6,3,11469,2023,"2023/5/20","星期六","蘇建文",228,"20:53:00","多雲。降雨機率 20%。溫度攝氏26度。舒適。西北風 平均風速1-2級(每秒2公尺)。相對濕度90%。",20,26,"嘎琳,宋宋,筠熹,儷軒,語芯,陳伊,穎樂,孟潔,心韻,慧慧,李昀,禹菡,籃籃,十元,岱縈,李多慧,琳妲","L",6600,0,1,16,0,2023,"A",1,2,3609,"陳俊秀",29,"非先發",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,"Z00CCUT7","2023-05-20T21:11:44","batch","2023-05-20T21:11:44","batch",NA,0,"樂天桃猿"
"176",84,"樂天桃園","中信兄弟","樂天桃猿",6,3,11469,2023,"2023/5/20","星期六","蘇建文",228,"20:53:00","多雲。降雨機率 20%。溫度攝氏26度。舒適。西北風 平均風速1-2級(每秒2公尺)。相對濕度90%。",20,26,"嘎琳,宋宋,筠熹,儷軒,語芯,陳伊,穎樂,孟潔,心韻,慧慧,李昀,禹菡,籃籃,十元,岱縈,李多慧,琳妲","L",6603,0,20,65,0,2023,"A",1,2,3467,"林泓育",11,"非先發",1,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,"Z00CCUT5","2023-05-20T21:11:44","batch","2023-05-20T21:11:44","batch",NA,0,"樂天桃猿"
"177",84,"樂天桃園","中信兄弟","樂天桃猿",6,3,11469,2023,"2023/5/20","星期六","蘇建文",228,"20:53:00","多雲。降雨機率 20%。溫度攝氏26度。舒適。西北風 平均風速1-2級(每秒2公尺)。相對濕度90%。",20,26,"嘎琳,宋宋,筠熹,儷軒,語芯,陳伊,穎樂,孟潔,心韻,慧慧,李昀,禹菡,籃籃,十元,岱縈,李多慧,琳妲","L",6604,0,11,32,0,2023,"A",1,2,3174,"郭永維",7,"非先發",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Z00CCUT3","2023-05-20T21:11:44","batch","2023-05-20T21:11:44","batch",NA,0,"樂天桃猿"
"178",84,"樂天桃園","中信兄弟","樂天桃猿",6,3,11469,2023,"2023/5/20","星期六","蘇建文",228,"20:53:00","多雲。降雨機率 20%。溫度攝氏26度。舒適。西北風 平均風速1-2級(每秒2公尺)。相對濕度90%。",20,26,"嘎琳,宋宋,筠熹,儷軒,語芯,陳伊,穎樂,孟潔,心韻,慧慧,李昀,禹菡,籃籃,十元,岱縈,李多慧,琳妲","L",6605,1,18,58,1,2023,"A",1,2,6854,"宋嘉翔",2,"先發",1,3,3,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,"Z00CCUTA","2023-05-20T21:11:44","batch","2023-05-20T21:11:44","batch",NA,0,"樂天桃猿"
"179",86,"樂天桃園","富邦悍將","樂天桃猿",2,0,6758,2023,"2023/5/21","星期日","陳均瑋",192,"20:23:00","多雲。降雨機率 20%。溫度攝氏29度。悶熱。西南風 平均風速1-2級(每秒2公尺)。相對濕度78%。",20,29,"巫苡萱,宋宋,筠熹,卉妮,陳伊,穎樂,菲菲,雅涵,李昀,凱莉絲,籃籃,十元,岱縈,曲曲,李多慧,芷軒,凱伊 ","L",6635,0,20,69,0,2023,"A",1,2,3467,"林泓育",11,"先發",1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"Z00CLNZO","2023-05-21T20:36:39","batch","2023-05-21T20:36:39","batch",NA,0,"樂天桃猿"
"180",86,"樂天桃園","富邦悍將","樂天桃猿",2,0,6758,2023,"2023/5/21","星期日","陳均瑋",192,"20:23:00","多雲。降雨機率 20%。溫度攝氏29度。悶熱。西南風 平均風速1-2級(每秒2公尺)。相對濕度78%。",20,29,"巫苡萱,宋宋,筠熹,卉妮,陳伊,穎樂,菲菲,雅涵,李昀,凱莉絲,籃籃,十元,岱縈,曲曲,李多慧,芷軒,凱伊 ","L",6637,0,8,21,1,2023,"A",1,2,3533,"藍寅倫",88,"先發",1,4,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Z00CLNZP","2023-05-21T20:36:39","batch","2023-05-21T20:36:39","batch",NA,0,"樂天桃猿"
"181",86,"樂天桃園","富邦悍將","樂天桃猿",2,0,6758,2023,"2023/5/21","星期日","陳均瑋",192,"20:23:00","多雲。降雨機率 20%。溫度攝氏29度。悶熱。西南風 平均風速1-2級(每秒2公尺)。相對濕度78%。",20,29,"巫苡萱,宋宋,筠熹,卉妮,陳伊,穎樂,菲菲,雅涵,李昀,凱莉絲,籃籃,十元,岱縈,曲曲,李多慧,芷軒,凱伊 ","L",6638,0,1,17,0,2023,"A",1,2,3609,"陳俊秀",29,"非先發",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,"Z00CLNZR","2023-05-21T20:36:39","batch","2023-05-21T20:36:39","batch",NA,0,"樂天桃猿"
"182",86,"樂天桃園","富邦悍將","樂天桃猿",2,0,6758,2023,"2023/5/21","星期日","陳均瑋",192,"20:23:00","多雲。降雨機率 20%。溫度攝氏29度。悶熱。西南風 平均風速1-2級(每秒2公尺)。相對濕度78%。",20,29,"巫苡萱,宋宋,筠熹,卉妮,陳伊,穎樂,菲菲,雅涵,李昀,凱莉絲,籃籃,十元,岱縈,曲曲,李多慧,芷軒,凱伊 ","L",6639,0,24,74,4,2023,"A",1,2,2286,"林立",39,"先發",1,4,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,"Z00CLNZL","2023-05-21T20:36:39","batch","2023-05-21T20:36:39","batch",NA,0,"樂天桃猿"
"183",86,"樂天桃園","富邦悍將","樂天桃猿",2,0,6758,2023,"2023/5/21","星期日","陳均瑋",192,"20:23:00","多雲。降雨機率 20%。溫度攝氏29度。悶熱。西南風 平均風速1-2級(每秒2公尺)。相對濕度78%。",20,29,"巫苡萱,宋宋,筠熹,卉妮,陳伊,穎樂,菲菲,雅涵,李昀,凱莉絲,籃籃,十元,岱縈,曲曲,李多慧,芷軒,凱伊 ","L",6640,0,0,6,0,2023,"A",1,2,3563,"余德龍",36,"非先發",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Z00CLNZQ","2023-05-21T20:36:39","batch","2023-05-21T20:36:39","batch",NA,0,"樂天桃猿"
"184",86,"樂天桃園","富邦悍將","樂天桃猿",2,0,6758,2023,"2023/5/21","星期日","陳均瑋",192,"20:23:00","多雲。降雨機率 20%。溫度攝氏29度。悶熱。西南風 平均風速1-2級(每秒2公尺)。相對濕度78%。",20,29,"巫苡萱,宋宋,筠熹,卉妮,陳伊,穎樂,菲菲,雅涵,李昀,凱莉絲,籃籃,十元,岱縈,曲曲,李多慧,芷軒,凱伊 ","L",6641,0,12,35,0,2023,"A",1,2,3174,"郭永維",7,"先發",1,3,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Z00CLNZM","2023-05-21T20:36:39","batch","2023-05-21T20:36:39","batch",NA,0,"樂天桃猿"
"185",86,"樂天桃園","富邦悍將","樂天桃猿",2,0,6758,2023,"2023/5/21","星期日","陳均瑋",192,"20:23:00","多雲。降雨機率 20%。溫度攝氏29度。悶熱。西南風 平均風速1-2級(每秒2公尺)。相對濕度78%。",20,29,"巫苡萱,宋宋,筠熹,卉妮,陳伊,穎樂,菲菲,雅涵,李昀,凱莉絲,籃籃,十元,岱縈,曲曲,李多慧,芷軒,凱伊 ","L",6646,0,40,125,0,2023,"A",1,2,159,"成晉",35,"先發",1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,"Z00CLNZI","2023-05-21T20:36:39","batch","2023-05-21T20:36:39","batch",NA,0,"樂天桃猿"
"186",86,"樂天桃園","富邦悍將","樂天桃猿",2,0,6758,2023,"2023/5/21","星期日","陳均瑋",192,"20:23:00","多雲。降雨機率 20%。溫度攝氏29度。悶熱。西南風 平均風速1-2級(每秒2公尺)。相對濕度78%。",20,29,"巫苡萱,宋宋,筠熹,卉妮,陳伊,穎樂,菲菲,雅涵,李昀,凱莉絲,籃籃,十元,岱縈,曲曲,李多慧,芷軒,凱伊 ","L",6650,0,8,39,0,2023,"A",1,2,6240,"馬傑森",94,"先發",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,"Z00CLNZS","2023-05-21T20:36:39","batch","2023-05-21T20:36:39","batch",NA,0,"樂天桃猿"
"187",86,"樂天桃園","富邦悍將","樂天桃猿",2,0,6758,2023,"2023/5/21","星期日","陳均瑋",192,"20:23:00","多雲。降雨機率 20%。溫度攝氏29度。悶熱。西南風 平均風速1-2級(每秒2公尺)。相對濕度78%。",20,29,"巫苡萱,宋宋,筠熹,卉妮,陳伊,穎樂,菲菲,雅涵,李昀,凱莉絲,籃籃,十元,岱縈,曲曲,李多慧,芷軒,凱伊 ","L",6651,0,19,67,1,2023,"A",1,2,366,"楊晉豪",83,"先發",1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,"Z00CLNZJ","2023-05-21T20:36:39","batch","2023-05-21T20:36:39","batch",NA,0,"樂天桃猿"
"188",86,"樂天桃園","富邦悍將","樂天桃猿",2,0,6758,2023,"2023/5/21","星期日","陳均瑋",192,"20:23:00","多雲。降雨機率 20%。溫度攝氏29度。悶熱。西南風 平均風速1-2級(每秒2公尺)。相對濕度78%。",20,29,"巫苡萱,宋宋,筠熹,卉妮,陳伊,穎樂,菲菲,雅涵,李昀,凱莉絲,籃籃,十元,岱縈,曲曲,李多慧,芷軒,凱伊 ","L",6653,0,6,37,0,2023,"A",1,2,2282,"張閔勛",28,"先發",1,3,3,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,2,0,"Z00CLNZK","2023-05-21T20:36:39","batch","2023-05-21T20:36:39","batch",NA,0,"樂天桃猿"
"189",86,"樂天桃園","富邦悍將","樂天桃猿",2,0,6758,2023,"2023/5/21","星期日","陳均瑋",192,"20:23:00","多雲。降雨機率 20%。溫度攝氏29度。悶熱。西南風 平均風速1-2級(每秒2公尺)。相對濕度78%。",20,29,"巫苡萱,宋宋,筠熹,卉妮,陳伊,穎樂,菲菲,雅涵,李昀,凱莉絲,籃籃,十元,岱縈,曲曲,李多慧,芷軒,凱伊 ","L",6654,0,31,99,1,2023,"A",1,2,3343,"郭嚴文",21,"先發",1,4,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Z00CLNZN","2023-05-21T20:36:39","batch","2023-05-21T20:36:39","batch",NA,0,"樂天桃猿"
"190",89,"樂天桃園","統一7-ELEVEn獅","樂天桃猿",3,1,4399,2023,"2023/5/24","星期三","王俊宏",227,"23:12:00","多雲。降雨機率 20%。溫度攝氏25度。舒適。東南風 平均風速<= 1級(每秒1公尺)。相對濕度78%。",20,25,"巫苡萱,孟潔,曲曲,筠熹,凱莉絲,卉妮,陳伊,琳妲,小紫,嘎琳,十元,禹菡,凱伊,李多慧,語芯","L",6702,0,21,74,0,2023,"A",1,2,3467,"林泓育",11,"先發",1,5,5,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,3,0,"Z00D4XGO","2023-05-24T23:23:42","batch","2023-05-24T23:23:42","batch",NA,0,"樂天桃猿"
"191",89,"樂天桃園","統一7-ELEVEn獅","樂天桃猿",3,1,4399,2023,"2023/5/24","星期三","王俊宏",227,"23:12:00","多雲。降雨機率 20%。溫度攝氏25度。舒適。東南風 平均風速<= 1級(每秒1公尺)。相對濕度78%。",20,25,"巫苡萱,孟潔,曲曲,筠熹,凱莉絲,卉妮,陳伊,琳妲,小紫,嘎琳,十元,禹菡,凱伊,李多慧,語芯","L",6707,1,12,39,0,2023,"A",1,2,3174,"郭永維",7,"先發",1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Z00D4XGL","2023-05-24T23:23:42","batch","2023-05-24T23:23:42","batch",NA,0,"樂天桃猿"
"192",89,"樂天桃園","統一7-ELEVEn獅","樂天桃猿",3,1,4399,2023,"2023/5/24","星期三","王俊宏",227,"23:12:00","多雲。降雨機率 20%。溫度攝氏25度。舒適。東南風 平均風速<= 1級(每秒1公尺)。相對濕度78%。",20,25,"巫苡萱,孟潔,曲曲,筠熹,凱莉絲,卉妮,陳伊,琳妲,小紫,嘎琳,十元,禹菡,凱伊,李多慧,語芯","L",6708,0,0,1,0,2023,"A",1,2,3345,"林智平",79,"非先發",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Z00D4XGN","2023-05-24T23:23:42","batch","2023-05-24T23:23:42","batch",NA,0,"樂天桃猿"
"193",89,"樂天桃園","統一7-ELEVEn獅","樂天桃猿",3,1,4399,2023,"2023/5/24","星期三","王俊宏",227,"23:12:00","多雲。降雨機率 20%。溫度攝氏25度。舒適。東南風 平均風速<= 1級(每秒1公尺)。相對濕度78%。",20,25,"巫苡萱,孟潔,曲曲,筠熹,凱莉絲,卉妮,陳伊,琳妲,小紫,嘎琳,十元,禹菡,凱伊,李多慧,語芯","L",6709,0,26,78,4,2023,"A",1,2,2286,"林立",39,"先發",1,5,4,0,0,0,0,2,1,1,0,0,0,3,0,0,0,0,1,0,0,1,0,0,3,0,0,"Z00D4XGK","2023-05-24T23:23:42","batch","2023-05-24T23:23:42","batch",NA,0,"樂天桃猿"
"194",89,"樂天桃園","統一7-ELEVEn獅","樂天桃猿",3,1,4399,2023,"2023/5/24","星期三","王俊宏",227,"23:12:00","多雲。降雨機率 20%。溫度攝氏25度。舒適。東南風 平均風速<= 1級(每秒1公尺)。相對濕度78%。",20,25,"巫苡萱,孟潔,曲曲,筠熹,凱莉絲,卉妮,陳伊,琳妲,小紫,嘎琳,十元,禹菡,凱伊,李多慧,語芯","L",6710,0,0,6,0,2023,"A",1,2,3563,"余德龍",36,"非先發",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Z00D4XGQ","2023-05-24T23:23:42","batch","2023-05-24T23:23:42","batch",NA,0,"樂天桃猿"
"195",89,"樂天桃園","統一7-ELEVEn獅","樂天桃猿",3,1,4399,2023,"2023/5/24","星期三","王俊宏",227,"23:12:00","多雲。降雨機率 20%。溫度攝氏25度。舒適。東南風 平均風速<= 1級(每秒1公尺)。相對濕度78%。",20,25,"巫苡萱,孟潔,曲曲,筠熹,凱莉絲,卉妮,陳伊,琳妲,小紫,嘎琳,十元,禹菡,凱伊,李多慧,語芯","L",6712,0,20,72,1,2023,"A",1,2,366,"楊晉豪",83,"先發",1,5,5,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,0,"Z00D4XGJ","2023-05-24T23:23:42","batch","2023-05-24T23:23:42","batch",NA,0,"樂天桃猿"
"196",89,"樂天桃園","統一7-ELEVEn獅","樂天桃猿",3,1,4399,2023,"2023/5/24","星期三","王俊宏",227,"23:12:00","多雲。降雨機率 20%。溫度攝氏25度。舒適。東南風 平均風速<= 1級(每秒1公尺)。相對濕度78%。",20,25,"巫苡萱,孟潔,曲曲,筠熹,凱莉絲,卉妮,陳伊,琳妲,小紫,嘎琳,十元,禹菡,凱伊,李多慧,語芯","L",6713,0,22,96,2,2023,"A",1,2,4633,"陳晨威",98,"非先發",1,1,1,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,"Z00D4XGR","2023-05-24T23:23:42","batch","2023-05-24T23:23:42","batch",NA,0,"樂天桃猿"
"197",89,"樂天桃園","統一7-ELEVEn獅","樂天桃猿",3,1,4399,2023,"2023/5/24","星期三","王俊宏",227,"23:12:00","多雲。降雨機率 20%。溫度攝氏25度。舒適。東南風 平均風速<= 1級(每秒1公尺)。相對濕度78%。",20,25,"巫苡萱,孟潔,曲曲,筠熹,凱莉絲,卉妮,陳伊,琳妲,小紫,嘎琳,十元,禹菡,凱伊,李多慧,語芯","L",6715,0,31,104,1,2023,"A",1,2,3343,"郭嚴文",21,"先發",1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,"Z00D4XGM","2023-05-24T23:23:42","batch","2023-05-24T23:23:42","batch",NA,0,"樂天桃猿"
"198",89,"樂天桃園","統一7-ELEVEn獅","樂天桃猿",3,1,4399,2023,"2023/5/24","星期三","王俊宏",227,"23:12:00","多雲。降雨機率 20%。溫度攝氏25度。舒適。東南風 平均風速<= 1級(每秒1公尺)。相對濕度78%。",20,25,"巫苡萱,孟潔,曲曲,筠熹,凱莉絲,卉妮,陳伊,琳妲,小紫,嘎琳,十元,禹菡,凱伊,李多慧,語芯","L",6717,0,40,129,0,2023,"A",1,2,159,"成晉",35,"先發",1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,"Z00D4XGI","2023-05-24T23:23:42","batch","2023-05-24T23:23:42","batch",NA,1,"樂天桃猿"
"199",89,"樂天桃園","統一7-ELEVEn獅","樂天桃猿",3,1,4399,2023,"2023/5/24","星期三","王俊宏",227,"23:12:00","多雲。降雨機率 20%。溫度攝氏25度。舒適。東南風 平均風速<= 1級(每秒1公尺)。相對濕度78%。",20,25,"巫苡萱,孟潔,曲曲,筠熹,凱莉絲,卉妮,陳伊,琳妲,小紫,嘎琳,十元,禹菡,凱伊,李多慧,語芯","L",6718,0,8,42,0,2023,"A",1,2,6240,"馬傑森",94,"先發",1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Z00D4XGS","2023-05-24T23:23:42","batch","2023-05-24T23:23:42","batch",NA,0,"樂天桃猿"
"200",89,"樂天桃園","統一7-ELEVEn獅","樂天桃猿",3,1,4399,2023,"2023/5/24","星期三","王俊宏",227,"23:12:00","多雲。降雨機率 20%。溫度攝氏25度。舒適。東南風 平均風速<= 1級(每秒1公尺)。相對濕度78%。",20,25,"巫苡萱,孟潔,曲曲,筠熹,凱莉絲,卉妮,陳伊,琳妲,小紫,嘎琳,十元,禹菡,凱伊,李多慧,語芯","L",6719,0,34,97,4,2023,"A",1,2,158,"廖健富",58,"先發",1,4,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,"Z00D4XGH","2023-05-24T23:23:42","batch","2023-05-24T23:23:42","batch",NA,0,"樂天桃猿"
"201",89,"樂天桃園","統一7-ELEVEn獅","樂天桃猿",3,1,4399,2023,"2023/5/24","星期三","王俊宏",227,"23:12:00","多雲。降雨機率 20%。溫度攝氏25度。舒適。東南風 平均風速<= 1級(每秒1公尺)。相對濕度78%。",20,25,"巫苡萱,孟潔,曲曲,筠熹,凱莉絲,卉妮,陳伊,琳妲,小紫,嘎琳,十元,禹菡,凱伊,李多慧,語芯","L",6721,0,9,26,1,2023,"A",1,2,3533,"藍寅倫",88,"先發",1,5,5,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,"Z00D4XGP","2023-05-24T23:23:42","batch","2023-05-24T23:23:42","batch",NA,0,"樂天桃猿"
"202",91,"樂天桃園","統一7-ELEVEn獅","樂天桃猿",9,4,4463,2023,"2023/5/25","星期四","邱景彥",192,"21:47:00","多雲。降雨機率 20%。溫度攝氏26度。舒適。偏北風 平均風速<= 1級(每秒1公尺)。相對濕度84%。",20,26,"嘎琳,宋宋,筠熹,儷軒,語芯,卉妮,Kira,心韻,慧慧,李昀,禹菡,十元,曲曲,李多慧","L",6775,0,41,134,0,2023,"A",1,2,159,"成晉",35,"先發",1,5,5,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,"Z00DG2FV","2023-05-25T21:52:27","batch","2023-05-25T21:52:27","batch",NA,0,"樂天桃猿"
"203",91,"樂天桃園","統一7-ELEVEn獅","樂天桃猿",9,4,4463,2023,"2023/5/25","星期四","邱景彥",192,"21:47:00","多雲。降雨機率 20%。溫度攝氏26度。舒適。偏北風 平均風速<= 1級(每秒1公尺)。相對濕度84%。",20,26,"嘎琳,宋宋,筠熹,儷軒,語芯,卉妮,Kira,心韻,慧慧,李昀,禹菡,十元,曲曲,李多慧","L",6776,0,0,4,0,2023,"A",1,2,1286,"馮健庭",45,"先發",1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,"Z00DG2FX","2023-05-25T21:52:27","batch","2023-05-25T21:52:27","batch",NA,0,"樂天桃猿"
"204",91,"樂天桃園","統一7-ELEVEn獅","樂天桃猿",9,4,4463,2023,"2023/5/25","星期四","邱景彥",192,"21:47:00","多雲。降雨機率 20%。溫度攝氏26度。舒適。偏北風 平均風速<= 1級(每秒1公尺)。相對濕度84%。",20,26,"嘎琳,宋宋,筠熹,儷軒,語芯,卉妮,Kira,心韻,慧慧,李昀,禹菡,十元,曲曲,李多慧","L",6777,0,8,42,0,2023,"A",1,2,6240,"馬傑森",94,"非先發",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Z00DG2G5","2023-05-25T21:52:27","batch","2023-05-25T21:52:27","batch",NA,0,"樂天桃猿"
"205",91,"樂天桃園","統一7-ELEVEn獅","樂天桃猿",9,4,4463,2023,"2023/5/25","星期四","邱景彥",192,"21:47:00","多雲。降雨機率 20%。溫度攝氏26度。舒適。偏北風 平均風速<= 1級(每秒1公尺)。相對濕度84%。",20,26,"嘎琳,宋宋,筠熹,儷軒,語芯,卉妮,Kira,心韻,慧慧,李昀,禹菡,十元,曲曲,李多慧","L",6778,1,20,75,1,2023,"A",1,2,366,"楊晉豪",83,"先發",1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,"Z00DG2FW","2023-05-25T21:52:27","batch","2023-05-25T21:52:27","batch",NA,0,"樂天桃猿"
"206",91,"樂天桃園","統一7-ELEVEn獅","樂天桃猿",9,4,4463,2023,"2023/5/25","星期四","邱景彥",192,"21:47:00","多雲。降雨機率 20%。溫度攝氏26度。舒適。偏北風 平均風速<= 1級(每秒1公尺)。相對濕度84%。",20,26,"嘎琳,宋宋,筠熹,儷軒,語芯,卉妮,Kira,心韻,慧慧,李昀,禹菡,十元,曲曲,李多慧","L",6779,0,6,40,0,2023,"A",1,2,2282,"張閔勛",28,"先發",1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,"Z00DG2FY","2023-05-25T21:52:27","batch","2023-05-25T21:52:27","batch",NA,0,"樂天桃猿"
"207",91,"樂天桃園","統一7-ELEVEn獅","樂天桃猿",9,4,4463,2023,"2023/5/25","星期四","邱景彥",192,"21:47:00","多雲。降雨機率 20%。溫度攝氏26度。舒適。偏北風 平均風速<= 1級(每秒1公尺)。相對濕度84%。",20,26,"嘎琳,宋宋,筠熹,儷軒,語芯,卉妮,Kira,心韻,慧慧,李昀,禹菡,十元,曲曲,李多慧","L",6780,0,22,97,2,2023,"A",1,2,4633,"陳晨威",98,"非先發",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Z00DG2G4","2023-05-25T21:52:27","batch","2023-05-25T21:52:27","batch",NA,0,"樂天桃猿"
"208",91,"樂天桃園","統一7-ELEVEn獅","樂天桃猿",9,4,4463,2023,"2023/5/25","星期四","邱景彥",192,"21:47:00","多雲。降雨機率 20%。溫度攝氏26度。舒適。偏北風 平均風速<= 1級(每秒1公尺)。相對濕度84%。",20,26,"嘎琳,宋宋,筠熹,儷軒,語芯,卉妮,Kira,心韻,慧慧,李昀,禹菡,十元,曲曲,李多慧","L",6781,0,29,83,4,2023,"A",1,2,2286,"林立",39,"先發",1,5,5,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,3,0,0,"Z00DG2FZ","2023-05-25T21:52:27","batch","2023-05-25T21:52:27","batch",NA,0,"樂天桃猿"
"209",91,"樂天桃園","統一7-ELEVEn獅","樂天桃猿",9,4,4463,2023,"2023/5/25","星期四","邱景彥",192,"21:47:00","多雲。降雨機率 20%。溫度攝氏26度。舒適。偏北風 平均風速<= 1級(每秒1公尺)。相對濕度84%。",20,26,"嘎琳,宋宋,筠熹,儷軒,語芯,卉妮,Kira,心韻,慧慧,李昀,禹菡,十元,曲曲,李多慧","L",6782,1,1,10,1,2023,"A",1,2,3563,"余德龍",36,"先發",1,4,4,1,0,0,1,1,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,"Z00DG2G3","2023-05-25T21:52:27","batch","2023-05-25T21:52:27","batch",NA,0,"樂天桃猿"
"210",91,"樂天桃園","統一7-ELEVEn獅","樂天桃猿",9,4,4463,2023,"2023/5/25","星期四","邱景彥",192,"21:47:00","多雲。降雨機率 20%。溫度攝氏26度。舒適。偏北風 平均風速<= 1級(每秒1公尺)。相對濕度84%。",20,26,"嘎琳,宋宋,筠熹,儷軒,語芯,卉妮,Kira,心韻,慧慧,李昀,禹菡,十元,曲曲,李多慧","L",6786,0,23,77,0,2023,"A",1,2,3467,"林泓育",11,"先發",1,4,3,1,0,0,1,2,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,"Z00DG2G1","2023-05-25T21:52:27","batch","2023-05-25T21:52:27","batch",NA,0,"樂天桃猿"
